Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Japan,JPN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,11.1135241434195,11.8892210803322,12.1883526958193,12.4004639476191,13.6239015540992,14.9997287077216,14.726435233465,14.685035792221,14.4389675191595,14.4909946540637,14.6619341746859,14.6813589370559,14.7966961802238,14.8495499043528,14.6056798553259,14.2773445694455,14.195672377612,14.1204146649921,13.7069932176849,13.5748170567068,13.5450283669728,13.5975407449258,13.9953920345949,14.6150848692991,14.7483119048313,15.079728572976,15.1459373245418,15.3019416593352,15.6654067661838,16.216773574862,16.549191407008,17.2289905143177,17.7749067788644,17.8364695899716,17.7233548337375,17.7438933244397,17.595075361072,17.6343087480996,18.025030322619,19.3337393097808,19.2025962424431,19.885399284228,19.9573325085164,19.854370134417,19.9261773555302,19.617744139153,19.6572481017318,19.4117955495929,19.5755911714278,19.9265628536314,21.0320662024389,21.4190126293905
Japan,JPN,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,8.04026392642257,4.96530734686867,5.40537945686563,-0.421276034092315,12.5915864006704,4.22907095168736,4.17439630892893,5.20914780910556,4.20235898276174,3.11185124156452,5.42438849805953,4.19643330751849,4.60146248190225,3.00206354150443,1.25552588258195,3.16475779476765,3.62674801293291,3.82230106295309,2.50220302840729,3.49343330352822,4.01469226769477,2.69869066180179,3.43835331829514,3.78129981104978,3.82490167481147,2.34210747064377,1.57515452959383,1.30198660228248,3.53308593428963,3.87561397981042,2.38321696080173,1.90711539609849,1.8663544619878,1.08891998473477,0.793557868336364,0.224077228477341,1.48790857638043,-0.0880553222237808,1.96958399121448,1.87192974920458,2.22461952033699,1.68316024880713,1.47741191229518,0.962086874455849,1.92582721342663,1.61411959094191,0.0855916123949356,1.01159529108401,1.91070466802911,2.29758468095889,2.09904469050856
Jordan,JOR,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1810820018.36701,1637323065.36776,1937143618.0919,2491857593.63792,2451977737.84436,3054516570.62916,2879322339.06893,2644061872.81461,2868924144.93192,2712528628.89764,2817696494.05878,2946980404.19632,2890690429.98154,2527912694.60295,2460826248.2617,2601205804.09225,2596849614.92427,2705873017.74204,3005915175.21403,3193364358.37233,3236615351.81054,3412763379.14327,3434773039.98694,3419123284.32944,3501647900.31924,3554006870.43415,3676042734.00577,3855477954.35204,3846680304.65734,3815108629.34615,4350416484.95516,4581100147.90027,5600454122.44759,6452542022.87248,6319335243.54506,6787893682.52158,6589485898.59674,6544487929.83576,6766382894.84656,6877464788.7324,6812639841.8356,6952018141.37354,6776491235.03079,6888575320.65388,7245997585.59479,7622875450.8452
Jordan,JOR,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1298716772.40199,1174285078.17765,1389315824.792,1787155663.43984,1758553904.52689,2190693642.44895,2065044663.17572,1896316291.3284,2057587097.54719,1945420522.32601,2020846720.96372,2113568902.51368,2073197836.98021,1813014315.25448,1764900039.8541,1865579998.00029,1862455747.17535,1940647130.29881,2155836811.429,2290275019.35221,2321294551.95706,2447627591.79657,2463412879.89954,2452188904.04869,2511375406.20512,2548927162.85913,2636451058.79991,2765141667.39694,2758832009.28607,2736188862.06901,3120110667.34313,3285556564.31091,4016635352.00461,4627751220.29534,4532215564.20834,4868264811.16667,4725967115.01536,4693694654.93586,4852837313.97878,4932505043.09402,4886012710.91798,4985974569.90054,4860086996.88777,4940473496.06581,5196816084.28575,5467112193.11116
Jordan,JOR,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,572590361.445783,568478590.950501,767015706.806283,1122544122.54412,1141993957.70393,1381355932.20339,1355744680.85106,1303773065.27128,1390377113.13394,1347440446.02129,1618571428.57143,1733234859.67504,1614480363.34491,1076923076.92308,1000301340.9673,1089734175.35615,1162989114.44543,1238129600.23091,1410619722.34149,1585759132.42009,1698307475.31735,1851198871.65021,1928067700.98731,1955853314.5275,2005077574.04796,2056981664.31594,2174330042.31312,2363892806.7701,2430324400.56418,2458674188.99859,3107616361.07193,3525246826.51622,4163731154.00874,5133802816.90141,5222535211.26761,5923943661.97183,6046478873.23944,6292957746.47887,6714084507.04225,6877464788.7324,6881690140.84507,7189061032.86385,7323442879.49922,7577360459.05061,8055166058.07686,8584665855.21359
Jordan,JOR,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,190100000,187200000,234400000,337100000,340200000,456400000,477900000,473400000,534600000,531700000,566500000,586700000,604300000,618800000,663900000,742000000,790600000,857900000,985600000,1111300000,1204100000,1312500000,1367000000,1386700000,1421600000,1458400000,1541600000,1676000000,1723100000,1743200000,2203300000,2499400000,2955000000,3645000000,3708000000,4206000000,4293000000,4468000000,4767000000,4883000000,4886000000,5104233333.33333,5199644444.44445,5379925925.92593,5719167901.23457,6095112757.20165
Jordan,JOR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.515514809591,27.1147161066049,29.4731547843581,34.3104325699746,29.2042235385012,31.5062819273782,28.9618810981153,26.4972573603493,27.9939257474996,26.9816299604182,25.2845347020754,25.6570603927056,25.7192713653388,25.5122655122655,24.0447647676651,25.0845165652468,21.8978506536672,22.0857790134899,22.6195120831708,23.5709589157316,24.5154328528382,25.5484398419403,24.3680701629292,23.9984078362148,23.6984680014003,22.9174851108632,22.6906093612011,23.1853583631912,21.2967655019837,19.5303396970512,20.6390392865841,20.6029032337837,18.3767022450462,20.9219526214227,19.2473387226999,20.064739643758,19.1135219012383,18.2645769702901,18.2212045422834,17.8232606589441,17.2505641847046,17.2778929887603,16.8856296296051,16.8408270987819,18.2316592153562,18.7666467163888
Jordan,JOR,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-9.58112629855411,18.3116306772843,28.6356659550324,-1.60040669640934,24.5735849671506,-5.73557967387755,-8.17068874374087,8.50442549886112,-5.45136462776674,3.87711539855289,4.58828374206144,-1.91008987147076,-12.5498646142092,-2.65382766123534,5.70456999675251,-0.167468070427901,4.19829481812101,11.0885527703873,6.23601040721155,1.35440208458562,5.44235283424071,0.644921970804546,-0.455627066921394,2.41361919788112,1.49526656035681,3.43375429537987,4.88120605036416,-0.228185708720304,-0.82075121431258,14.0312611675428,5.30256502435735,22.2512920835083,15.2146215609474,-2.06440777689221,7.41467924897854,-2.92296540288673,-0.682875256938715,3.39056267487632,1.64167318953294,-0.942570393133877,2.04587799698497,-2.52483383635229,1.65401358513782,5.18862389250887,5.20118673513844
Kazakhstan,KAZ,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12353096334.1479,12946044955.2456,13153181673.1795,10022724435.1409,10092883507.9687,9547867798.852,8144331233.04927,7313609447.07361,6231195248.78447,6704766087.33598,7710481000.50281,9190893352.3336,8501576351.93838,9258216647.04297,10239587611.3292,11345463073.2571,12173681877.6049,13877997340.1772,14238825270.6577,14381213523.5902,14769506289.2294,16527077537.6504,18758233005.3661,19077122966.6221,20946681016.7797,21449401361.9371,21942737592.5641,22403535081.9601,19244636635.7292,22227555314.3071,25072682394.5385,24796882888.1986
Kazakhstan,KAZ,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,929661963570,974285737600,989874309300,754284223700,759564213400,718547745900,612921227300,550403262100,468943579300,504583291300,580270785000,691682775700,639806567600,696749352100,770604783400,853830100000,916159697300,1044422054900,1071577028300,1082292798600,1111514704200,1243784954000,1411695922800,1435694753500,1576392839300,1614226267500,1651353471600,1686031894500,1448301397400,1672788114000,1886904992592,1866149037673.49
Kazakhstan,KAZ,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4535123966.94215,3253162542.76394,2269962664.09731,2767256151.82641,2715906946.61332,2744291632.14582,2386488181.21331,1947009495.21976,2209084711.32381,2971574762.25979,2860186509.32416,3471118322.61636,5011849156.46709,6425572697.17038,8246893870.53947,11590025474.4431,13595689746.8977,13448363929.4981,16007389637.2705,20179260377.7909,23964769553.1897,24073676848.3631,23668607976.8204,21449401361.9371,15966640168.3423,17574562041.2207,14923240920.2282,16590141328.2341,21799392086.2238,22523102551.6104
Kazakhstan,KAZ,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,439000000,4088900000,45234000000,137748200000,182789500000,207022500000,186869900000,232713000000,313984500000,436036400000,438407100000,519195300000,681786900000,853830100000,1039845900000,1420406300000,1635550600000,1983589300000,2358768900000,2958699300000,3573446700000,3662309200000,4241218100000,4755939300000,5463145600000,5729324800000,5144127700000,6349831800000,9002130900000,9592758300000
Kazakhstan,KAZ,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.2006633499171,13.8969041331471,10.6817786812157,13.5820901409006,12.9111452398683,12.3806732978798,10.7813901348525,11.540691459567,12.0767839829015,13.4140558279007,11.6095049481668,11.2575472813135,11.6145025847194,11.248528853508,10.1808622102763,11.0539227321465,10.1884933177761,11.6629260943621,10.812344717753,10.4758481012217,11.5216030974968,10.17335661126,10.6896762840233,11.6327261488061,11.6308534068253,10.5359417828743,8.32120070703086,9.13216157597614,12.742044005777,11.426535864249
Kazakhstan,KAZ,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.79999997618918,1.59999998957186,-23.7999999986463,0.700000017778436,-5.39999999689296,-14.6999999934173,-10.2000000025126,-14.8000000016715,7.59999999428503,15.0000000009909,19.1999999965533,-7.49999998879545,8.89999999743674,10.5999999967564,10.7999999990657,7.3,13.9999999975987,2.59999999737653,1.00000000158647,2.70000000349258,11.900000000018,13.500000000804,1.70000000087838,9.79999999700493,2.40000000360317,2.29999999674766,2.09999999978199,-14.0999999985469,15.5000000002072,12.8,-1.09999999999989
Kenya,KEN,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,353258410.40831,377223992.885565,387533696.239414,404701471.345375,520384327.619065,478241097.086907,500397937.850691,534160742.765204,761788370.807443,861946337.526404,891443573.462595,1025379416.5635,1112032259.94686,1152080372.51573,1250399471.74805,1399754669.15085,1503319058.7015,1686889241.28838,1936899801.7599,2047774441.89963,2094198299.97438,1981454646.43021,1951610739.4551,2118555753.56691,2118796915.25743,2140290558.46784,2293338562.16418,2367677026.23253,2411598819.30651,2446024821.75477,2558467021.71395,2707264529.32219,2954275626.59847,3175844037.5725,4109355462.80005,4513303313.79258,4635603049.07198,4614577622.01885,4778754271.92894,4665142189.73573,4560849173.4749,4687116779.95762,4764056606.52995,5050359054.20633,5079754382.06061,5039975772.11016,4938309153.91407,5340601970.31094,5797229764.13704,6299488529.14796,6652730876.57682,6829352050.29124,7751707068.57771,7565273607.4347,7849829942.8635,8924000672.24494,9396186586.65429,9981982108.59797,10679036214.0081,11280244877.0446,11620825448.7756,12287462444.3858
Kenya,KEN,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,36001637027,38444042292,39494735459,41244355538,53033946611,48739002049,50997072955,54437942901,77636165507,87843567955,90849720817,104499529190,113330583520,117412008250,127432006130,142653247710,153207809050,171916003640,197395338840,208694910010,213426106320,201936058320,198894575160,215908448360,215933025880,218123508310,233721094990,241297153540,245773356810,249281815230,260741141180,275905546900,301079197700,323659907100,418796890400,459964442200,472428379500,470285614400,487017355200,475438803000,464809985100,477678300200,485519471500,514697423100,517693190200,513639231300,503278077600,544276959800,590813284500,642000000000,678000000000,696000000000,790000000000,771000000000,800000000000,909472000000,957593900000,1017294100000,1088333000000,1149604000000,1184313600000,1252252600000
Kenya,KEN,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,86715965.2395585,95381961.7657591,100701959.633217,106287957.394047,138319944.553897,148119940.625529,159879935.911488,174159930.187295,205799917.50428,239679903.923352,260679895.505421,319759872.194537,371559851.428078,412786379.477804,505956964.258214,597287964.720689,606658663.198179,773268043.285094,1035011417.60807,1196739800.54874,1438777659.11424,1274164368.55945,1185535131.13605,1101467275.88524,1076185272.94542,1071194926.17463,1326176666.86325,1480082186.24236,1537873793.46485,1495649525.06918,1598096133.03797,1367112720.34579,1287378013.95545,832857194.580122,1083296164.53704,1342739034.56751,1828629657.05972,2037686568.43482,2290269304.10309,2031547275.41087,1912701590.40636,2074243506.17529,2245371693.13681,2702385577.23331,2874637822.10782,3256686268.51488,3705187737.16796,4675359787.03935,5626198946.73388,5739993794.6013,5881372959.81987,5945222878.29858,6920652647.12006,7303516254.09734,8018452677.48077,8924000672.24494,9434013697.92837,10119180860.0447,11385856689.3317,12217012452.2012,12559562727.5699,13374843689.7162
Kenya,KEN,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,619400000,681300000,719300000,759200000,988000000,1058000000,1142000000,1244000000,1470000000,1712000000,1862000000,2284000000,2654000000,2890000000,3614000000,4386001000,5076001000,6400000000,8000000000,8946000000,10676000000,11528000000,12948800000,14662200000,15512000000,17602000000,21518200000,24354000000,27292800000,30769200000,36620000000,37606400000,41475200000,48306800000,60719400000,69056800000,104442000000,119677000000,138256000000,142871000000,145701000000,162959000000,176821000000,205207000000,227596000000,246056000000,267147000000,314734000000,389194000000,444000000000,466000000000,528000000000,585000000000,629000000000,705000000000,876145000000,957593900000,1046433600000,1153405500000,1246013100000,1336975500000,1466387100000
Kenya,KEN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.9591495841468,12.0286048804568,11.6001194813919,11.4708805532615,13.849176662943,14.8428773408747,13.7292601912407,14.1299409359382,15.2073160638914,16.4346740904291,16.2574651625747,17.9802878105615,17.6322083444061,16.452237276557,17.0359196756859,18.325399013955,17.4601025041277,17.2052260874241,19.51476535934,19.1957771865076,19.8033752623493,18.5887512899897,18.4330327782507,18.4216543832185,17.3818333396831,17.4602922679533,18.3195669682156,18.568755632614,18.4057892238787,18.0566077928876,18.642430895609,16.7713456618015,15.6822725897384,14.4799654869237,15.154926314268,14.8429210451121,15.1805673853703,15.5361521874874,16.2499609195116,15.7532966549933,15.0542922556179,15.9729117514735,17.0779999092115,18.1313185754854,17.860065964127,17.3802115523848,14.3469988040006,14.6296114670377,15.6739794237589,13.5545947939366,12.9529718175577,12.6846420216244,12.2713774212109,11.8426259978213,11.7424945888753,12.7266800758884,12.609768629814,12.3350790178839,12.3486893953272,12.1707982641069,12.4764021838677,12.1207047329355
Kenya,KEN,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,6.78415057395385,2.73304549771198,4.4300083509011,28.5847382489412,-8.09848189029395,4.63298551687585,6.74719105748723,42.614069102846,13.1477416244619,3.42216616649722,15.0246013419183,8.45080776770149,3.6013444943392,8.53404862871001,11.9445985684884,7.39875292671665,12.2109928377701,14.8208047305211,5.72433535482769,2.26703962725938,-5.38361880751947,-1.50616149750743,8.55421681879119,0.0113833062979722,1.01442677472473,7.15080497322302,3.24149540302476,1.85505846394412,1.42751780157859,4.5969361782074,5.81588530730998,9.12401040241646,7.49992346615052,29.3941205608163,9.82995641650544,2.70976105030756,-0.453564009483898,3.5577828212642,-2.3774413943103,-2.23558065368931,2.76851089961664,1.641517166829,6.00963572271478,0.582044316825332,-0.783081364936209,-2.01720450242408,8.14636758976523,8.55011843916749,8.66377192979316,5.60747663551402,2.65486725663717,13.5057471264368,-2.40506329113924,3.76134889753568,13.684,5.29119093276098,6.23439643882445,6.98312316959276,5.62980264312485,3.01926576455894,5.73657179990165
